1.761761761761761802e+00,-4.337580466308366312e+01,9.421100688159971526e+01,-9.215315284847633848e+01,2.117777836984321880e+02
1.801801801801801828e+00,-3.961790646604021759e+01,9.346376122747624038e+01,-8.301633915579193967e+01,2.443161489915461289e+02
1.841841841841841854e+00,-3.592508295993408041e+01,9.089238912866525766e+01,-7.254958644158014636e+01,2.780302852326687457e+02
1.881881881881881879e+00,-3.235525735722760032e+01,8.717268609459716799e+01,-6.075280704251026975e+01,3.109449263743528036e+02
1.921921921921921905e+00,-2.894728148814342816e+01,8.341518703840708326e+01,-4.769190623616060520e+01,3.402968913528245025e+02
1.961961961961961931e+00,-2.563918498984223504e+01,8.217091213974231323e+01,-3.365680955918701756e+01,3.596000456242772998e+02
2.002002002002002179e+00,-2.229028306596989495e+01,8.556421491626480247e+01,-1.914475339884113225e+01,3.631010472899239971e+02
2.042042042042042205e+00,-1.872078623392825136e+01,9.391167806179269917e+01,-4.790925608671362745e+00,3.494989365578090883e+02
2.082082082082082231e+00,-1.473330937379923533e+01,1.056863154539191214e+02,8.700344077706207102e+00,3.219170457778162131e+02
2.122122122122122256e+00,-1.024788377904466152e+01,1.184620586538935498e+02,2.089765195192557812e+01,2.853080121803817519e+02
2.162162162162162282e+00,-5.261021896101017781e+00,1.305273231884102074e+02,3.149402645940029544e+01,2.432230076243056374e+02
2.202202202202202308e+00,1.792348057112482518e-01,1.406916555030471443e+02,4.031664312315617593e+01,1.982293110343929357e+02
2.242242242242242334e+00,5.974503360618174774e+00,1.483170398690067486e+02,4.732512685148914500e+01,1.519590893892523695e+02
2.282282282282282360e+00,1.202463337423437295e+01,1.536573735914396650e+02,5.248984951956239087e+01,1.056364754745086003e+02
2.322322322322322385e+00,1.825147765665368738e+01,1.570493034004478261e+02,5.581472208366805177e+01,6.079850080426222547e+01
2.362362362362362411e+00,2.458069191445833823e+01,1.586922862499682765e+02,5.739257460136115441e+01,1.919094079346717763e+01
2.402402402402402437e+00,3.094144084775115644e+01,1.586821716543939260e+02,5.740307600288740275e+01,-1.724692341359993364e+01
2.442442442442442463e+00,3.726696088538147222e+01,1.568926172962832766e+02,5.609892189962857145e+01,-4.628159841577844702e+01
2.482482482482482489e+00,4.347290228371485199e+01,1.527317073150604472e+02,5.383761845672394486e+01,-6.518493016401860984e+01
2.522522522522522515e+00,4.945931687888702299e+01,1.458743743297475248e+02,5.104122466735482533e+01,-7.271792029520567269e+01
2.562562562562562540e+00,5.512126354527779171e+01,1.364729661930369957e+02,4.814809289542612447e+01,-6.982305893975828326e+01
2.602602602602602566e+00,6.036374191196164674e+01,1.251920634130987224e+02,4.554262652747829065e+01,-5.959047140199778880e+01
2.642642642642642592e+00,6.513339866080137597e+01,1.129069845208873915e+02,4.342270187310550966e+01,-4.582174029376821522e+01
2.682682682682682618e+00,6.940214817909193812e+01,1.002687631555260737e+02,4.187530472654316327e+01,-3.142564665599606499e+01
2.722722722722722644e+00,7.316381000420187775e+01,8.767687962735401186e+01,4.088795744218410277e+01,-1.829756577388608818e+01
2.762762762762762669e+00,7.642554826635554832e+01,7.528588892893438356e+01,4.038411894654369405e+01,-7.258346285756275940e+00
2.802802802802802695e+00,7.919578917198565193e+01,6.311794756751400826e+01,4.027638372455410831e+01,1.565405058793564397e+00
2.842842842842842721e+00,8.148318132315914397e+01,5.116755042546076737e+01,4.047892850983897972e+01,8.248496284369650766e+00
2.882882882882882747e+00,8.329578666538560583e+01,3.940857782529948850e+01,4.091206324765693125e+01,1.303767691260017969e+01
2.922922922922922773e+00,8.464075857563291549e+01,2.779765377057456277e+01,4.150461949604897427e+01,1.632395556797056457e+01
2.962962962962962798e+00,8.552306397507501856e+01,1.629274317192715671e+01,4.220588044934697081e+01,1.852522880255148507e+01
3.003003003003002824e+00,8.594616856194684829e+01,4.849204292924676807e+00,4.298150343466242873e+01,2.010144915411762767e+01
3.043043043043042850e+00,8.591161654475348541e+01,-6.579554117424440740e+00,4.381458945490300749e+01,2.149812087535707761e+01
3.083083083083082876e+00,8.541898212233178356e+01,-1.804171639377038616e+01,4.470596676451329898e+01,2.314178838008694683e+01
3.123123123123122902e+00,8.446586948385035498e+01,-2.958705995442197079e+01,4.567419086947480622e+01,2.544003624325333135e+01
3.163163163163162928e+00,8.304942810420897104e+01,-4.125061165885527004e+01,4.674872237667368324e+01,2.871273636926279238e+01
3.203203203203202953e+00,8.116910340884906816e+01,-5.301937993516972369e+01,4.795412228343417382e+01,3.303963842763896253e+01
3.243243243243243423e+00,7.880696519781513132e+01,-6.502679578316708842e+01,4.939277033712635046e+01,3.906025223533262647e+01
3.283283283283283449e+00,7.595106120818077500e+01,-7.729204305215588988e+01,5.114216536920355338e+01,4.688935037363308567e+01
3.323323323323323475e+00,7.259951359609968335e+01,-8.967562431632468645e+01,5.323685576764719229e+01,5.593158752396264077e+01
3.363363363363363501e+00,6.876051893680582339e+01,-1.018793608747415362e+02,5.566843947696667527e+01,6.488150046787629321e+01
3.403403403403403527e+00,6.445234822461344493e+01,-1.134463927513541961e+02,5.838556399819944431e+01,7.172350808706190151e+01
3.443443443443443552e+00,5.970342643866006682e+01,-1.237617740961440944e+02,6.129359464072197028e+01,7.373501041591505611e+01
3.483483483483483578e+00,5.457137202075264071e+01,-1.322678315704115732e+02,6.416823199531805244e+01,6.839813794251206502e+01
3.523523523523523604e+00,4.913926034224065376e+01,-1.387864080964070865e+02,6.665446155775896386e+01,5.455861042255727256e+01
3.563563563563563630e+00,4.348399850931322419e+01,-1.433650396066564667e+02,6.841703622376162741e+01,3.214847221748264161e+01
3.603603603603603656e+00,3.767912992698939689e+01,-1.462795393526911596e+02,6.913376861244782390e+01,2.346041014573201355e+00
3.643643643643643681e+00,3.178670632332064372e+01,-1.477831420254562147e+02,6.853615881095858242e+01,-3.316503665561216962e+01
3.683683683683683707e+00,2.586325711262546889e+01,-1.477939131370799828e+02,6.642190837982094820e+01,-7.311423202317075720e+01
3.723723723723723733e+00,1.997382477053488969e+01,-1.461091569101448329e+02,6.263823687491191095e+01,-1.161758491689705721e+02
3.763763763763763759e+00,1.419055474798908456e+01,-1.424193129037781773e+02,5.709272145854076541e+01,-1.609741650751440147e+02
3.803803803803803785e+00,8.592686785250400305e+00,-1.364390828078076368e+02,4.976045181764170167e+01,-2.061462105475818873e+02
3.843843843843843811e+00,3.293288306019090506e+00,-1.279639604268515143e+02,4.060848471572653295e+01,-2.508550586815971712e+02
3.883883883883883836e+00,-1.617615220590965075e+00,-1.174053183978333266e+02,2.968581232968366024e+01,-2.934097027506427935e+02
3.923923923923923862e+00,-6.088943103915696042e+00,-1.059316769920582004e+02,1.715554075149825408e+01,-3.309174672258351393e+02
3.963963963963963888e+00,-1.011193095221267058e+01,-9.549273220665820361e+01,3.297034514715409870e+00,-3.593080926603946068e+02
4.004004004004004358e+00,-1.378798178924043150e+01,-8.879348475859713119e+01,-1.139951071784547310e+01,-3.727290194161435011e+02
4.044044044044044384e+00,-1.730320952588797567e+01,-8.744129583230616731e+01,-2.627209981210090461e+01,-3.673871144973930996e+02
4.084084084084084409e+00,-2.085380012481447309e+01,-9.088258590299028583e+01,-4.061805943573219224e+01,-3.453246684149189605e+02
4.124124124124124435e+00,-2.460578137299659574e+01,-9.661629385850969243e+01,-5.382726193649735791e+01,-3.132802898654081218e+02
4.164164164164164461e+00,-2.858783771007531627e+01,-1.022289829662893652e+02,-6.565670431365509785e+01,-2.768500236887578581e+02
4.204204204204204487e+00,-3.276830188923892706e+01,-1.062934429117517396e+02,-7.599264095048995671e+01,-2.396104879003138421e+02
4.244244244244244513e+00,-3.707130722837046477e+01,-1.081753752900185930e+02,-8.484843440963814487e+01,-2.033287630760498530e+02
4.284284284284284539e+00,-4.140325695007477691e+01,-1.078544235829067333e+02,-9.229095170544714222e+01,-1.688189352175656950e+02
4.324324324324324564e+00,-4.568146839227834732e+01,-1.055477845839404551e+02,-9.840036531352140514e+01,-1.367137322746432915e+02
4.364364364364364590e+00,-4.983215109124621023e+01,-1.015247438626721674e+02,-1.032796763852379058e+02,-1.074076197152366632e+02
4.404404404404404616e+00,-5.379279391952837841e+01,-9.607627956557264781e+01,-1.070433789669592954e+02,-8.115687705809492059e+01
4.444444444444444642e+00,-5.751216508595979349e+01,-8.951506241603085812e+01,-1.098174600000338046e+02,-5.807959787276222841e+01
4.484484484484484668e+00,-6.095075960351545064e+01,-8.212081093578892421e+01,-1.117328058352741920e+02,-3.817391598740544367e+01
4.524524524524524693e+00,-6.407940332023906649e+01,-7.403253275381874232e+01,-1.129121500909891012e+02,-2.129787684663473613e+01
4.564564564564564719e+00,-6.687347492819529293e+01,-6.538713963886158353e+01,-1.134737957483483086e+02,-7.198905481851769039e+00
4.604604604604604745e+00,-6.931227180055117287e+01,-5.630100965002276325e+01,-1.135231230788931356e+02,4.407339040709871369e+00
4.644644644644644771e+00,-7.137902038248601855e+01,-4.686881393096037840e+01,-1.131524072489014685e+02,1.383595150222103243e+01
4.684684684684684797e+00,-7.306087619119138310e+01,-3.716351670988532874e+01,-1.124408183193876880e+02,2.143278053125710869e+01
4.724724724724724823e+00,-7.434892381587110322e+01,-2.723637529956138437e+01,-1.114544212461026973e+02,2.757442860379790517e+01
4.764764764764764848e+00,-7.523765652123798020e+01,-1.712864952278936315e+01,-1.102443086544985249e+02,3.265546092627092634e+01
4.804804804804804874e+00,-7.572104464981096328e+01,-6.924051627967112488e+00,-1.088410404155946907e+02,3.703920194577506919e+01
4.844844844844844900e+00,-7.579495502738687662e+01,3.312631814350948112e+00,-1.072671725442423138e+02,4.110568524273366364e+01
4.884884884884884926e+00,-7.545851310927044153e+01,1.351805962111985870e+01,-1.055324102250068847e+02,4.520591348944163457e+01
4.924924924924924952e+00,-7.471402104579630077e+01,2.362595811310900018e+01,-1.036327682357268003e+02,4.965598304405605035e+01
4.964964964964964977e+00,-7.356695768232907540e+01,3.356712111490206496e+01,-1.015505709475132363e+02,5.473708395059610154e+01
5.005005005005005003e+00,-7.202597855926319426e+01,4.326940995489719199e+01,-9.925445232475018997e+01,6.069549993894307960e+01
5.045045045045045029e+00,-7.010291591202307870e+01,5.265775346530676870e+01,-9.669935592509443723e+01,6.774260842484039813e+01
5.085085085085085055e+00,-6.781230434303550680e+01,6.166338452566660067e+01,-9.382985142093797037e+01,7.603320734420725557e+01
5.125125125125125081e+00,-6.516862667995073366e+01,7.025472949430655945e+01,-9.060583591799201031e+01,8.561040047077842985e+01
5.165165165165165106e+00,-6.219441004396185946e+01,7.827318896082961430e+01,-8.695786951929542852e+01,9.678139575658312310e+01
5.205205205205205132e+00,-5.891527173668946915e+01,8.558469577519960581e+01,-8.281676182688346444e+01,1.097045826886951119e+02
5.245245245245245158e+00,-5.535841778928487855e+01,9.211448641891851707e+01,-7.812317960587262178e+01,1.243027394025965435e+02
5.285285285285285184e+00,-5.155264296243017696e+01,9.784710100502648800e+01,-7.282764678446081064e+01,1.402630326821780500e+02
5.325325325325325210e+00,-4.752833074633817745e+01,1.028263832781018436e+02,-6.689054445392720538e+01,1.570370179597387903e+02
5.365365365365365236e+00,-4.331745336075242392e+01,1.071554806142610090e+02,-6.028211086863235835e+01,1.738406393159863512e+02
5.405405405405405261e+00,-3.894857656505372745e+01,1.109464575724553157e+02,-5.300234030750274172e+01,1.898171821809882829e+02
5.445445445445445287e+00,-3.443412934158141780e+01,1.143895508741483553e+02,-4.512381765402800227e+01,2.039337237539935472e+02
5.485485485485485313e+00,-2.978231509411281408e+01,1.178192219475090923e+02,-3.674105940441394580e+01,2.147791984304931816e+02
5.525525525525525339e+00,-2.499237520007262603e+01,1.214691372734322812e+02,-2.799421651661266353e+01,2.212618174373341731e+02
5.565565565565565365e+00,-2.005425757833601708e+01,1.254649999371418119e+02,-1.907050784358640527e+01,2.226302486319216598e+02
5.605605605605605390e+00,-1.494861668922860076e+01,1.298245496281905389e+02,-1.020422013330767186e+01,2.184736165022194143e+02
5.645645645645645416e+00,-9.660291725590530731e+00,1.343828996327631273e+02,-1.622580652980855076e+00,2.089997721842070177e+02
5.685685685685685442e+00,-4.191039089471795265e+00,1.388028374204521640e+02,6.485554822257224572e+00,1.950699792194730549e+02
5.725725725725725468e+00,1.448023142488668036e+00,1.427414515958229515e+02,1.395468138303424688e+01,1.777417209884926592e+02
5.765765765765765494e+00,7.229670708173295601e+00,1.458274111282522369e+02,2.068146237574415736e+01,1.583836447997292396e+02
5.805805805805805520e+00,1.311058287405339051e+01,1.476652115379252166e+02,2.662475165911347474e+01,1.386626230156320219e+02
5.845845845845845545e+00,1.903450841690017725e+01,1.480398901341748683e+02,3.180172825555847993e+01,1.199239989591398512e+02
5.885885885885885571e+00,2.494202757630491973e+01,1.468482679032929923e+02,3.626838168159957831e+01,1.032670095723582762e+02
5.925925925925925597e+00,3.077117671317106939e+01,1.440245246137545791e+02,4.011630774429993807e+01,8.956961731532034321e+01
5.965965965965965623e+00,3.645703064357225287e+01,1.395949839047785304e+02,4.347385371277585620e+01,7.930043835515344597e+01
6.006006006006005649e+00,4.193322091540643015e+01,1.336716340222928636e+02,4.649927127524131976e+01,7.252814536368998688e+01
6.046046046046045674e+00,4.714412493907101975e+01,1.264141236245523316e+02,4.932244287551766604e+01,6.892190012570848978e+01
6.086086086086085700e+00,5.204129499952936300e+01,1.180323671947148370e+02,5.205373775669624337e+01,6.785215187385055913e+01
6.126126126126125726e+00,5.658431046987941926e+01,1.087481383912625148e+02,5.477986587721250800e+01,6.862806495035890464e+01
6.166166166166165752e+00,6.074144901409872688e+01,9.879030302436672173e+01,5.756095881822679416e+01,7.051370702241375454e+01
6.206206206206205778e+00,6.448981424045547328e+01,8.838084173215372630e+01,6.042938702016601127e+01,7.278239762812749802e+01
6.246246246246245803e+00,6.781507513199836978e+01,7.766923180874182719e+01,6.338835595166835901e+01,7.501077642159077641e+01
6.286286286286285829e+00,7.070769801374676433e+01,6.677467232394882046e+01,6.642997678771376968e+01,7.692638824221369021e+01
6.326326326326325855e+00,7.316166416370042214e+01,5.578872905884855271e+01,6.954038013520319339e+01,7.836275901111491748e+01
6.366366366366365881e+00,7.517446742294805517e+01,4.477390901691465075e+01,7.269964509231481031e+01,7.926372333454094132e+01
6.406406406406405907e+00,7.674690190028914571e+01,3.376685285909732670e+01,7.588150247460831110e+01,7.966563175362796301e+01
6.446446446446446821e+00,7.787987318550369764e+01,2.279442729568013348e+01,7.906645714555068594e+01,7.962265628674758489e+01
6.486486486486486847e+00,7.857404680306821376e+01,1.187505074545562600e+01,8.224736807568856989e+01,7.921027683647244544e+01
6.526526526526526872e+00,7.883173621206039172e+01,1.033443095947278234e+00,8.541122233153879506e+01,7.842958657256325239e+01
6.566566566566566898e+00,7.865695540439135414e+01,-9.697993693216680811e+00,8.853810449957830997e+01,7.719879352020639374e+01
6.606606606606606924e+00,7.805541890480576228e+01,-2.027917559030348116e+01,9.160119668624439271e+01,7.535322056001385249e+01
6.646646646646646950e+00,7.703454177088178767e+01,-3.066233649147572748e+01,9.456677851793452305e+01,7.264530542802332036e+01
6.686686686686686976e+00,7.560343959303106942e+01,-4.079202822079157897e+01,9.739422714100641087e+01,6.874460071569806985e+01
6.726726726726727001e+00,7.377292849449879952e+01,-5.060512053020458012e+01,1.000360172217780672e+02,6.323777386992705374e+01
6.766766766766767027e+00,7.155770012894760157e+01,-6.004061845313195533e+01,1.024255478179909176e+02,5.571934733152975383e+01
6.806806806806807053e+00,6.897284141898725807e+01,-6.907993554511767798e+01,1.044656560224675985e+02,4.579918872514661388e+01
6.846846846846847079e+00,6.603287924864694958e+01,-7.770097736236211006e+01,1.060513594109355893e+02,3.307729749081281057e+01
6.886886886886887105e+00,6.275552112967816498e+01,-8.585830690011329125e+01,1.070671929798065207e+02,1.724618313163879790e+01
6.926926926926927131e+00,5.916165824733811007e+01,-9.348314096193217893e+01,1.073872010328761206e+02,-1.909039628522730681e+00
6.966966966966967156e+00,5.527536546038969334e+01,-1.004833501596926766e+02,1.068749371813241709e+02,-2.451065084507689207e+01
7.007007007007007182e+00,5.112277506877954636e+01,-1.067540049288046333e+02,1.053875813912458739e+02,-5.057868072580802732e+01
7.047047047047047208e+00,4.673085640696875487e+01,-1.121095180133304723e+02,1.028001109868066578e+02,-8.005713376254199432e+01
7.087087087087087234e+00,4.215414526734383571e+01,-1.160552161947959888e+02,9.895561119493116564e+01,-1.129661800293924330e+02
7.127127127127127260e+00,3.746118984591765155e+01,-1.181418399426965919e+02,9.371281203722516295e+01,-1.491128394577929157e+02
7.167167167167167285e+00,3.273096217646234152e+01,-1.180194125423954574e+02,8.695750836582089960e+01,-1.880467159634405618e+02
7.207207207207207311e+00,2.805285813050938515e+01,-1.154372400951235704e+02,7.860255986337705281e+01,-2.290599974462957675e+02
7.247247247247247337e+00,2.352669741734952780e+01,-1.102439115179797113e+02,6.858789104307871298e+01,-2.711874557905827032e+02
7.287287287287287363e+00,1.925743050221685593e+01,-1.024712252016159368e+02,5.689193123359118687e+01,-3.133128573810720354e+02
7.327327327327327389e+00,1.533894821336609304e+01,-9.322764531911077768e+01,4.352734303050976195e+01,-3.533197307991177922e+02
7.367367367367367414e+00,1.178685419220824393e+01,-8.477664146906450071e+01,2.867185086504510849e+01,-3.864211312273085355e+02
7.407407407407407440e+00,8.500417499755204886e+00,-8.023386824629874070e+01,1.276927549823575170e+01,-4.052137711471019657e+02
7.447447447447447466e+00,5.257446655969319593e+00,-8.297723383074351489e+01,-3.451391452150373684e+00,-4.013034567741416367e+02
7.487487487487487492e+00,1.765793375005135113e+00,-9.213206383482672379e+01,-1.907346547583198770e+01,-3.764860652160755876e+02
7.527527527527527518e+00,-2.162414990977971740e+00,-1.044600116755881913e+02,-3.341620884131256020e+01,-3.378328538765868529e+02
7.567567567567567544e+00,-6.588830618025641961e+00,-1.164219241052518470e+02,-4.607267232950583491e+01,-2.936173925221211789e+02
7.607607607607607569e+00,-1.145159591249601050e+01,-1.260540107871804452e+02,-5.691901746677834950e+01,-2.478154949467697463e+02
7.647647647647647595e+00,-1.664465114042542382e+01,-1.328968356332454448e+02,-6.591262470131592011e+01,-2.014337239919242108e+02
7.687687687687687621e+00,-2.205628431682930213e+01,-1.369064883103545185e+02,-7.305364796660734328e+01,-1.555920067875308064e+02
7.727727727727727647e+00,-2.757538868765971074e+01,-1.384619514660417394e+02,-7.838894825965878965e+01,-1.111215775430837454e+02
7.767767767767767673e+00,-3.311627974534568608e+01,-1.380313447334209798e+02,-8.198865061645138042e+01,-6.897708044765244040e+01
7.807807807807807698e+00,-3.860932231272447979e+01,-1.360502732321220662e+02,-8.395961520161380065e+01,-3.004933241111864461e+01
7.847847847847847724e+00,-4.399747020525975927e+01,-1.328546205815141832e+02,-8.444427539290019524e+01,4.895919409055662364e+00
7.887887887887887750e+00,-4.923627117771372497e+01,-1.286805133597791553e+02,-8.362060686914422547e+01,3.521796814975241574e+01
7.927927927927927776e+00,-5.429202312807173314e+01,-1.235731026689169596e+02,-8.168447326067025926e+01,6.023036859633289453e+01
7.967967967967967802e+00,-5.911794231390563681e+01,-1.172587667533311020e+02,-7.887923103227059585e+01,7.899273613872870214e+01
8.008008008008008716e+00,-6.366032970488701181e+01,-1.095402221846062503e+02,-7.546510078530906185e+01,9.108970632955993096e+01
8.048048048048048742e+00,-6.786578965549955456e+01,-1.003820882017581511e+02,-7.168766857110611568e+01,9.679423855839476687e+01
8.088088088088088767e+00,-7.168122990503970016e+01,-8.991088671123247877e+01,-6.777788589093846383e+01,9.706761605175088903e+01
8.128128128128128793e+00,-7.505463158261113676e+01,-7.842709695985483620e+01,-6.394794802924473487e+01,9.358024462296268098e+01
8.168168168168168819e+00,-7.795406426696311541e+01,-6.642024559584017140e+01,-6.030690616050164721e+01,8.844014018249374942e+01
8.208208208208208845e+00,-8.037012791814886725e+01,-5.421641156618448321e+01,-5.687135483818279624e+01,8.300712286317811106e+01
8.248248248248248871e+00,-8.229854661003756178e+01,-4.201918050547980954e+01,-5.363901551227065312e+01,7.812698846840493161e+01
8.288288288288288896e+00,-8.373945159243064040e+01,-2.993800352061391479e+01,-5.059012025688734582e+01,7.421227607259943682e+01
8.328328328328328922e+00,-8.469738129106187330e+01,-1.798819719077033952e+01,-4.768741177029467337e+01,7.124226802122286983e+01
8.368368368368368948e+00,-8.517945366023184306e+01,-6.109130965114708545e+00,-4.488631054808505638e+01,6.885350051341079336e+01
8.408408408408408974e+00,-8.518682850120863748e+01,5.735655219615297007e+00,-4.217648912765844216e+01,6.669875214358742710e+01
8.448448448448449000e+00,-8.471982565329793147e+01,1.758312887731842977e+01,-3.955681919760836962e+01,6.428672991682734050e+01
8.488488488488489025e+00,-8.377773841703299240e+01,2.946849790618375309e+01,-3.704520720888943686e+01,6.112301915845690559e+01
8.528528528528529051e+00,-8.235862091523215156e+01,4.142328688631263844e+01,-3.468004566419105572e+01,5.672430259558304755e+01
8.568568568568569077e+00,-8.045928809299863360e+01,5.347533707971889072e+01,-3.252021311793743052e+01,5.061836035709331583e+01
8.608608608608609103e+00,-7.807531571772071288e+01,6.564880643032853413e+01,-3.064507417628763974e+01,4.234406997365584857e+01
8.648648648648649129e+00,-7.520104037907164241e+01,7.796416956398012132e+01,-2.915447949713551878e+01,3.145140637771941172e+01
8.688688688688689155e+00,-7.183181773147339300e+01,9.042533923312011268e+01,-2.815432079071053550e+01,1.764469201118551567e+01
8.728728728728729180e+00,-6.795799671257128693e+01,1.031224795917713379e+02,-2.777830826410242437e+01,5.568413536336103142e-01
8.768768768768769206e+00,-6.356826959442162917e+01,1.160901690632715031e+02,-2.816272205664728290e+01,-1.976453390408227051e+01
8.808808808808809232e+00,-5.865727482540329873e+01,1.291850201689427706e+02,-2.940377404839280473e+01,-4.233694411234996835e+01
8.848848848848849258e+00,-5.322543042474842423e+01,1.420913847981433946e+02,-3.155799563087045811e+01,-6.526683082381708800e+01
8.888888888888889284e+00,-4.728677820520376684e+01,1.541573617138899124e+02,-3.459993487593578720e+01,-8.528268278817344594e+01
8.928928928928929309e+00,-4.091567290916443511e+01,1.637810518832176285e+02,-3.824375364032269431e+01,-9.554715700620724306e+01
8.968968968968969335e+00,-3.422578223817407661e+01,1.698729013167656774e+02,-4.202873691776341047e+01,-9.127866745691957817e+01
