Reading Timestamp,Ambient Temp,Ground Temp,Humidity,Wind Speed,Rainfall
04/10/2019 08:55,20.03,15.63,39.5,0,0
04/10/2019 08:50,19.62,15.19,38.99,0,0
04/10/2019 08:50,19.62,15.19,38.99,0,0
04/10/2019 08:45,19.24,14.69,38.47,0,0
04/10/2019 08:45,19.24,14.69,38.47,0,0
04/10/2019 08:40,18.91,14.06,37.85,0,0
04/10/2019 08:40,18.91,14.06,37.85,0,0
04/10/2019 08:35,18.68,13.56,37.41,0,0
04/10/2019 08:35,18.68,13.56,37.41,0,0
04/10/2019 08:30,18.62,13.44,37.19,0,0
04/10/2019 08:30,18.62,13.44,37.19,0,0
04/10/2019 08:25,18.63,13.5,37.13,0,0
04/10/2019 08:25,18.63,13.5,37.13,0,0
04/10/2019 08:20,18.63,13.44,37.14,0,0
04/10/2019 08:20,18.63,13.44,37.14,0,0
04/10/2019 08:15,18.64,13.5,37.15,0,0
04/10/2019 08:15,18.64,13.5,37.15,0,0
04/10/2019 08:10,18.66,13.5,37.14,0,0
04/10/2019 08:10,18.66,13.5,37.14,0,0
04/10/2019 08:05,18.66,13.5,37.06,0,0
04/10/2019 08:05,18.66,13.5,37.06,0,0
04/10/2019 08:00,18.68,13.5,37.03,0,0
04/10/2019 08:00,18.68,13.5,37.03,0,0
04/10/2019 07:55,18.7,13.5,36.99,0,0
04/10/2019 07:55,18.7,13.5,36.99,0,0
04/10/2019 07:50,18.7,13.56,36.98,0,0
04/10/2019 07:50,18.7,13.56,36.98,0,0
04/10/2019 07:45,18.72,13.56,36.99,0,0
04/10/2019 07:45,18.72,13.56,36.99,0,0
04/10/2019 07:40,18.73,13.56,36.99,0,0
04/10/2019 07:40,18.73,13.56,36.99,0,0
04/10/2019 07:35,18.76,13.56,36.99,0,0
04/10/2019 07:35,18.76,13.56,36.99,0,0
04/10/2019 07:30,18.76,13.63,36.98,0,0
04/10/2019 07:30,18.76,13.63,36.98,0,0
04/10/2019 07:25,18.77,13.63,36.96,0,0
04/10/2019 07:25,18.77,13.63,36.96,0,0
04/10/2019 07:20,18.78,13.63,36.97,0,0
04/10/2019 07:20,18.78,13.63,36.97,0,0
04/10/2019 07:15,18.79,13.63,36.99,0,0
04/10/2019 07:15,18.79,13.63,36.99,0,0
04/10/2019 07:10,18.81,13.69,36.98,0,0
04/10/2019 07:10,18.81,13.69,36.98,0,0
04/10/2019 07:05,18.82,13.63,36.99,0,0
04/10/2019 07:05,18.82,13.63,36.99,0,0
04/10/2019 07:00,18.83,13.69,37,0,0
04/10/2019 07:00,18.83,13.69,37,0,0
04/10/2019 06:55,18.83,13.69,37,0,0
04/10/2019 06:55,18.83,13.69,37,0,0
04/10/2019 06:50,18.85,13.69,37.01,0,0
04/10/2019 06:50,18.85,13.69,37.01,0,0
04/10/2019 06:45,18.86,13.69,36.98,0,0
04/10/2019 06:45,18.86,13.69,36.98,0,0
04/10/2019 06:40,18.87,13.75,36.98,0,0
04/10/2019 06:40,18.87,13.75,36.98,0,0
04/10/2019 06:35,18.91,13.75,37.01,0,0
04/10/2019 06:35,18.91,13.75,37.01,0,0
04/10/2019 06:30,18.89,13.81,37.02,0,0
04/10/2019 06:30,18.89,13.81,37.02,0,0
04/10/2019 06:25,18.92,13.75,37.04,0,0
04/10/2019 06:25,18.92,13.75,37.04,0,0
04/10/2019 06:20,18.94,13.81,37.08,0,0
04/10/2019 06:20,18.94,13.81,37.08,0,0
04/10/2019 06:15,18.94,13.81,37.07,0,0
04/10/2019 06:15,18.94,13.81,37.07,0,0
04/10/2019 06:10,18.95,13.88,37.08,0,0
04/10/2019 06:10,18.95,13.88,37.08,0,0
04/10/2019 06:05,18.96,13.88,37.11,0,0
04/10/2019 06:05,18.96,13.88,37.11,0,0
04/10/2019 06:00,18.97,13.88,37.08,0,0
04/10/2019 06:00,18.97,13.88,37.08,0,0
04/10/2019 05:55,18.99,13.88,37.11,0,0
04/10/2019 05:55,18.99,13.88,37.11,0,0
04/10/2019 05:50,19.01,13.94,37.08,0,0
04/10/2019 05:50,19.01,13.94,37.08,0,0
04/10/2019 05:45,19.01,13.88,37.07,0,0
04/10/2019 05:45,19.01,13.88,37.07,0,0
04/10/2019 05:40,19.03,13.94,37.06,0,0
04/10/2019 05:40,19.03,13.94,37.06,0,0
04/10/2019 05:35,19.03,13.94,37.06,0,0
04/10/2019 05:35,19.03,13.94,37.06,0,0
04/10/2019 05:30,19.04,13.94,37.06,0,0
04/10/2019 05:30,19.04,13.94,37.06,0,0
04/10/2019 05:25,19.07,13.94,37.07,0,0
04/10/2019 05:25,19.07,13.94,37.07,0,0
04/10/2019 05:20,19.07,13.94,37.13,0,0
04/10/2019 05:20,19.07,13.94,37.13,0,0
04/10/2019 05:15,19.08,14,37.11,0,0
04/10/2019 05:15,19.08,14,37.11,0,0
04/10/2019 05:10,19.1,14,37.13,0,0
04/10/2019 05:10,19.1,14,37.13,0,0
04/10/2019 05:05,19.1,14,37.14,0,0
04/10/2019 05:05,19.1,14,37.14,0,0
04/10/2019 05:00,19.11,14.06,37.12,0,0
04/10/2019 05:00,19.11,14.06,37.12,0,0
04/10/2019 04:55,19.12,14,37.12,0,0
04/10/2019 04:55,19.12,14,37.12,0,0
04/10/2019 04:50,19.14,14.06,37.1,0,0
04/10/2019 04:50,19.14,14.06,37.1,0,0
04/10/2019 04:45,19.15,14.06,37.09,0,0
04/10/2019 04:45,19.15,14.06,37.09,0,0
04/10/2019 04:40,19.16,14.06,37.1,0,0
04/10/2019 04:40,19.16,14.06,37.1,0,0
04/10/2019 04:35,19.17,14.06,37.11,0,0
04/10/2019 04:35,19.17,14.06,37.11,0,0
04/10/2019 04:30,19.18,14.06,37.03,0,0
04/10/2019 04:30,19.18,14.06,37.03,0,0
04/10/2019 04:25,19.2,14.06,37.01,0,0
04/10/2019 04:25,19.2,14.06,37.01,0,0
04/10/2019 04:20,19.22,14.06,36.99,0,0
04/10/2019 04:20,19.22,14.06,36.99,0,0
04/10/2019 04:15,19.23,14.06,36.98,0,0
04/10/2019 04:15,19.23,14.06,36.98,0,0
04/10/2019 04:10,19.25,14.13,36.99,0,0
04/10/2019 04:10,19.25,14.13,36.99,0,0
04/10/2019 04:05,19.26,14.13,37.04,0,0
04/10/2019 04:05,19.26,14.13,37.04,0,0
04/10/2019 04:00,19.27,14.19,37.06,0,0
04/10/2019 04:00,19.27,14.19,37.06,0,0
04/10/2019 03:55,19.28,14.19,37.09,0,0
04/10/2019 03:55,19.28,14.19,37.09,0,0
04/10/2019 03:50,19.31,14.19,37.12,0,0
04/10/2019 03:50,19.31,14.19,37.12,0,0
04/10/2019 03:45,19.31,14.19,37.15,0,0
04/10/2019 03:45,19.31,14.19,37.15,0,0
04/10/2019 03:40,19.33,14.19,37.13,0,0
04/10/2019 03:40,19.33,14.19,37.13,0,0
04/10/2019 03:35,19.36,14.25,37.15,0,0
04/10/2019 03:35,19.36,14.25,37.15,0,0
04/10/2019 03:30,19.36,14.25,37.12,0,0
04/10/2019 03:30,19.36,14.25,37.12,0,0
04/10/2019 03:25,19.38,14.25,37.1,0,0
04/10/2019 03:25,19.38,14.25,37.1,0,0
04/10/2019 03:20,19.39,14.25,37.1,0,0
04/10/2019 03:20,19.39,14.25,37.1,0,0
04/10/2019 03:15,19.41,14.31,37.13,0,0
04/10/2019 03:15,19.41,14.31,37.13,0,0
04/10/2019 03:10,19.41,14.31,37.16,0,0
04/10/2019 03:10,19.41,14.31,37.16,0,0
04/10/2019 03:05,19.43,14.31,37.16,0,0
04/10/2019 03:05,19.43,14.31,37.16,0,0
04/10/2019 03:00,19.45,14.31,37.2,0,0
04/10/2019 03:00,19.45,14.31,37.2,0,0
04/10/2019 02:55,19.46,14.31,37.18,0,0
04/10/2019 02:55,19.46,14.31,37.18,0,0
04/10/2019 02:50,19.46,14.38,37.2,0,0
04/10/2019 02:50,19.46,14.38,37.2,0,0
04/10/2019 02:45,19.48,14.38,37.2,0,0
04/10/2019 02:45,19.48,14.38,37.2,0,0
04/10/2019 02:40,19.51,14.38,37.27,0,0
04/10/2019 02:40,19.51,14.38,37.27,0,0
04/10/2019 02:35,19.53,14.38,37.23,0,0
04/10/2019 02:35,19.53,14.38,37.23,0,0
04/10/2019 02:30,19.53,14.38,37.29,0,0
04/10/2019 02:30,19.53,14.38,37.29,0,0
04/10/2019 02:25,19.54,14.44,37.27,0,0
04/10/2019 02:25,19.54,14.44,37.27,0,0
04/10/2019 02:20,19.56,14.44,37.3,0,0
04/10/2019 02:20,19.56,14.44,37.3,0,0
04/10/2019 02:15,19.56,14.44,37.31,0,0
04/10/2019 02:15,19.56,14.44,37.31,0,0
04/10/2019 02:10,19.57,14.44,37.29,0,0
04/10/2019 02:10,19.57,14.44,37.29,0,0
04/10/2019 02:05,19.59,14.44,37.31,0,0
04/10/2019 02:05,19.59,14.44,37.31,0,0
04/10/2019 02:00,19.6,14.44,37.27,0,0
04/10/2019 02:00,19.6,14.44,37.27,0,0
04/10/2019 01:55,19.62,14.5,37.3,0,0
04/10/2019 01:55,19.62,14.5,37.3,0,0
04/10/2019 01:50,19.63,14.5,37.29,0,0
04/10/2019 01:50,19.63,14.5,37.29,0,0
04/10/2019 01:45,19.63,14.5,37.32,0,0
04/10/2019 01:45,19.63,14.5,37.32,0,0
04/10/2019 01:40,19.65,14.5,37.3,0,0
04/10/2019 01:40,19.65,14.5,37.3,0,0
04/10/2019 01:35,19.65,14.5,37.3,0,0
04/10/2019 01:35,19.65,14.5,37.3,0,0
04/10/2019 01:30,19.66,14.5,37.34,0,0
04/10/2019 01:30,19.66,14.5,37.34,0,0
04/10/2019 01:25,19.68,14.5,37.33,0,0
04/10/2019 01:25,19.68,14.5,37.33,0,0
04/10/2019 01:20,19.69,14.5,37.26,0,0
04/10/2019 01:20,19.69,14.5,37.26,0,0
04/10/2019 01:15,19.71,14.56,37.21,0,0
04/10/2019 01:15,19.71,14.56,37.21,0,0
04/10/2019 01:10,19.71,14.5,37.15,0,0
04/10/2019 01:10,19.71,14.5,37.15,0,0
04/10/2019 01:05,19.72,14.56,37.02,0,0
04/10/2019 01:05,19.72,14.56,37.02,0,0
04/10/2019 01:00,19.73,14.56,36.97,0,0
04/10/2019 01:00,19.73,14.56,36.97,0,0
04/10/2019 00:55,19.75,14.56,36.91,0,0
04/10/2019 00:55,19.75,14.56,36.91,0,0
04/10/2019 00:50,19.76,14.56,36.92,0,0
04/10/2019 00:50,19.76,14.56,36.92,0,0
04/10/2019 00:45,19.79,14.63,36.95,0,0
04/10/2019 00:45,19.79,14.63,36.95,0,0
04/10/2019 00:40,19.81,14.63,36.97,0,0
04/10/2019 00:40,19.81,14.63,36.97,0,0
04/10/2019 00:35,19.81,14.63,36.97,0,0
04/10/2019 00:35,19.81,14.63,36.97,0,0
04/10/2019 00:30,19.82,14.63,37.01,0,0
04/10/2019 00:30,19.82,14.63,37.01,0,0
04/10/2019 00:25,19.85,14.63,36.95,0,0
04/10/2019 00:25,19.85,14.63,36.95,0,0
04/10/2019 00:20,19.87,14.69,36.87,0,0
04/10/2019 00:20,19.87,14.69,36.87,0,0
04/10/2019 00:15,19.88,14.69,36.79,0,0
04/10/2019 00:15,19.88,14.69,36.79,0,0
04/10/2019 00:10,19.9,14.69,36.65,0,0
04/10/2019 00:10,19.9,14.69,36.65,0,0
04/10/2019 00:05,19.91,14.69,36.67,0,0
04/10/2019 00:05,19.91,14.69,36.67,0,0
04/10/2019 00:00,19.94,14.75,36.64,0,0
04/10/2019 00:00,19.94,14.75,36.64,0,0
03/10/2019 23:55,19.97,14.75,36.57,0,0
03/10/2019 23:55,19.97,14.75,36.57,0,0
03/10/2019 23:50,19.99,14.75,36.61,0,0
03/10/2019 23:50,19.99,14.75,36.61,0,0
03/10/2019 23:45,20.01,14.75,36.56,0,0
03/10/2019 23:45,20.01,14.75,36.56,0,0
03/10/2019 23:40,20.03,14.81,36.53,0,0
03/10/2019 23:40,20.03,14.81,36.53,0,0
03/10/2019 23:35,20.07,14.81,36.51,0,0
03/10/2019 23:35,20.07,14.81,36.51,0,0
03/10/2019 23:30,20.1,14.88,36.46,0,0
03/10/2019 23:30,20.1,14.88,36.46,0,0
03/10/2019 23:25,20.13,14.88,36.48,0,0
03/10/2019 23:25,20.13,14.88,36.48,0,0
03/10/2019 23:20,20.15,14.88,36.52,0,0
03/10/2019 23:20,20.15,14.88,36.52,0,0
03/10/2019 23:15,20.19,14.94,36.5,0,0
03/10/2019 23:15,20.19,14.94,36.5,0,0
03/10/2019 23:10,20.22,14.94,36.46,0,0
03/10/2019 23:10,20.22,14.94,36.46,0,0
03/10/2019 23:05,20.26,14.94,36.37,0,0
03/10/2019 23:05,20.26,14.94,36.37,0,0
03/10/2019 23:00,20.3,15,36.36,0,0
03/10/2019 23:00,20.3,15,36.36,0,0
03/10/2019 22:55,20.33,15,36.33,0,0
03/10/2019 22:55,20.33,15,36.33,0,0
03/10/2019 22:50,20.36,15.06,36.31,0,0
03/10/2019 22:50,20.36,15.06,36.31,0,0
03/10/2019 22:45,20.41,15.06,36.28,0,0
03/10/2019 22:45,20.41,15.06,36.28,0,0
03/10/2019 22:40,20.45,15.13,36.3,0,0
03/10/2019 22:40,20.45,15.13,36.3,0,0
03/10/2019 22:35,20.49,15.13,36.31,0,0
03/10/2019 22:35,20.49,15.13,36.31,0,0
03/10/2019 22:30,20.54,15.19,36.34,0,0
03/10/2019 22:30,20.54,15.19,36.34,0,0
03/10/2019 22:25,20.58,15.25,36.31,0,0
03/10/2019 22:25,20.58,15.25,36.31,0,0
03/10/2019 22:20,20.63,15.25,36.31,0,0
03/10/2019 22:20,20.63,15.25,36.31,0,0
03/10/2019 22:15,20.66,15.31,36.32,0,0
03/10/2019 22:15,20.66,15.31,36.32,0,0
03/10/2019 22:10,20.73,15.38,36.31,0,0
03/10/2019 22:10,20.73,15.38,36.31,0,0
03/10/2019 22:05,20.76,15.38,36.33,0,0
03/10/2019 22:05,20.76,15.38,36.33,0,0
03/10/2019 22:00,20.8,15.44,36.35,0,0
03/10/2019 22:00,20.8,15.44,36.35,0,0
03/10/2019 21:55,20.85,15.5,36.36,0,0
03/10/2019 21:55,20.85,15.5,36.36,0,0
03/10/2019 21:50,20.9,15.5,36.37,0,0
03/10/2019 21:50,20.9,15.5,36.37,0,0
03/10/2019 21:45,20.95,15.56,36.38,0,0
03/10/2019 21:45,20.95,15.56,36.38,0,0
03/10/2019 21:40,21.02,15.63,36.34,0,0
03/10/2019 21:40,21.02,15.63,36.34,0,0
03/10/2019 21:35,21.07,15.69,36.24,0,0
03/10/2019 21:35,21.07,15.69,36.24,0,0
03/10/2019 21:30,21.14,15.75,36.13,0,0
03/10/2019 21:30,21.14,15.75,36.13,0,0
03/10/2019 21:25,21.19,15.81,36.06,0,0
03/10/2019 21:25,21.19,15.81,36.06,0,0
03/10/2019 21:20,21.27,15.88,35.98,0,0
03/10/2019 21:20,21.27,15.88,35.98,0,0
03/10/2019 21:15,21.33,15.94,35.93,0,0
03/10/2019 21:15,21.33,15.94,35.93,0,0
03/10/2019 21:10,21.38,15.94,35.87,0,0
03/10/2019 21:10,21.38,15.94,35.87,0,0
03/10/2019 21:05,21.46,16,35.82,0,0
03/10/2019 21:05,21.46,16,35.82,0,0
03/10/2019 21:00,21.52,16.06,35.77,0,0
03/10/2019 21:00,21.52,16.06,35.77,0,0
03/10/2019 20:55,21.59,16.19,35.74,0,0
03/10/2019 20:55,21.59,16.19,35.74,0,0
03/10/2019 20:50,21.67,16.25,35.71,0,0
03/10/2019 20:50,21.67,16.25,35.71,0,0
03/10/2019 20:45,21.74,16.31,35.69,0,0
03/10/2019 20:45,21.74,16.31,35.69,0,0
03/10/2019 20:40,21.82,16.38,35.65,0,0
03/10/2019 20:40,21.82,16.38,35.65,0,0
03/10/2019 20:35,21.9,16.44,35.57,0,0
03/10/2019 20:35,21.9,16.44,35.57,0,0
03/10/2019 20:30,21.97,16.5,35.49,0,0
03/10/2019 20:30,21.97,16.5,35.49,0,0
03/10/2019 20:25,22.07,16.56,35.41,0,0
03/10/2019 20:25,22.07,16.56,35.41,0,0
03/10/2019 20:20,22.16,16.69,35.34,0,0
03/10/2019 20:20,22.16,16.69,35.34,0,0
03/10/2019 20:15,22.24,16.81,35.24,0,0
03/10/2019 20:15,22.24,16.81,35.24,0,0
03/10/2019 20:10,22.35,16.88,35.12,0,0
03/10/2019 20:10,22.35,16.88,35.12,0,0
03/10/2019 20:05,22.43,17,35.04,0,0
03/10/2019 20:05,22.43,17,35.04,0,0
03/10/2019 20:00,22.54,17.06,34.99,0,0
03/10/2019 20:00,22.54,17.06,34.99,0,0
03/10/2019 19:55,22.64,17.19,34.92,0,0
03/10/2019 19:55,22.64,17.19,34.92,0,0
03/10/2019 19:50,22.76,17.25,34.85,0,0
03/10/2019 19:50,22.76,17.25,34.85,0,0
03/10/2019 19:45,22.85,17.38,34.77,0,0
03/10/2019 19:45,22.85,17.38,34.77,0,0
03/10/2019 19:40,22.97,17.5,34.73,0,0
03/10/2019 19:40,22.97,17.5,34.73,0,0
03/10/2019 19:35,23.1,17.56,34.65,0,0
03/10/2019 19:35,23.1,17.56,34.65,0,0
03/10/2019 19:30,23.2,17.69,34.62,0,0
03/10/2019 19:30,23.2,17.69,34.62,0,0
03/10/2019 19:25,23.34,17.81,34.57,0,0
03/10/2019 19:25,23.34,17.81,34.57,0,0
03/10/2019 19:20,23.46,17.94,34.52,0,0
03/10/2019 19:20,23.46,17.94,34.52,0,0
03/10/2019 19:15,23.58,18.06,34.48,0,0
03/10/2019 19:15,23.58,18.06,34.48,0,0
03/10/2019 19:10,23.73,18.13,34.43,0,0
03/10/2019 19:10,23.73,18.13,34.43,0,0
03/10/2019 19:05,23.88,18.31,34.38,0,0
03/10/2019 19:05,23.88,18.31,34.38,0,0
03/10/2019 19:00,24.03,18.44,34.37,0,0.28
03/10/2019 19:00,24.03,18.44,34.37,0,0.28
03/10/2019 18:55,24.18,18.56,34.33,0,0
03/10/2019 18:55,24.18,18.56,34.33,0,0
03/10/2019 18:50,24.33,18.75,34.32,0,0
03/10/2019 18:50,24.33,18.75,34.32,0,0
03/10/2019 18:45,24.5,18.88,34.33,0,0
03/10/2019 18:45,24.5,18.88,34.33,0,0
03/10/2019 18:40,24.66,19.06,34.33,0,0
03/10/2019 18:40,24.66,19.06,34.33,0,0
03/10/2019 18:35,24.84,19.19,34.35,0,0
03/10/2019 18:35,24.84,19.19,34.35,0,0
03/10/2019 18:30,25.04,19.38,34.37,0,0
03/10/2019 18:30,25.04,19.38,34.37,0,0
03/10/2019 18:25,25.22,19.56,34.38,0,0
03/10/2019 18:25,25.22,19.56,34.38,0,0
03/10/2019 18:20,25.42,19.75,34.38,0,0
03/10/2019 18:20,25.42,19.75,34.38,0,0
03/10/2019 18:15,25.61,19.94,34.33,0,0
03/10/2019 18:15,25.61,19.94,34.33,0,0
03/10/2019 18:10,25.82,20.06,34.32,0,0
03/10/2019 18:10,25.82,20.06,34.32,0,0
03/10/2019 18:05,26.04,20.25,34.25,0,0
03/10/2019 18:05,26.04,20.25,34.25,0,0
03/10/2019 18:00,26.27,20.44,34.24,0,0
03/10/2019 18:00,26.27,20.44,34.24,0,0
03/10/2019 17:55,26.51,20.63,34.21,0,0
03/10/2019 17:55,26.51,20.63,34.21,0,0
03/10/2019 17:50,26.73,20.88,34.12,0,0
03/10/2019 17:50,26.73,20.88,34.12,0,0
03/10/2019 17:45,27,21.06,34.15,0,0
03/10/2019 17:45,27,21.06,34.15,0,0
03/10/2019 17:40,27.26,21.31,34,0,0
03/10/2019 17:40,27.26,21.31,34,0,0
03/10/2019 17:35,27.52,21.56,34.16,0,0
03/10/2019 17:35,27.52,21.56,34.16,0,0
03/10/2019 17:30,27.81,21.81,34.28,0,0
03/10/2019 17:30,27.81,21.81,34.28,0,0
03/10/2019 17:25,28.06,22.13,34.35,0,0
03/10/2019 17:25,28.06,22.13,34.35,0,0
03/10/2019 17:20,28.3,22.25,34.91,0,0
03/10/2019 17:20,28.3,22.25,34.91,0,0
03/10/2019 17:15,28.52,22.44,34.17,0,0
03/10/2019 17:15,28.52,22.44,34.17,0,0
03/10/2019 17:10,28.76,22.63,33.25,0,0
03/10/2019 17:10,28.76,22.63,33.25,0,0
03/10/2019 17:05,29.11,22.88,31.64,0,0
03/10/2019 17:05,29.11,22.88,31.64,0,0
03/10/2019 17:00,29.56,23.19,30.42,0,0
03/10/2019 17:00,29.56,23.19,30.42,0,0
03/10/2019 16:55,30.05,23.94,30.28,0.19,0
03/10/2019 16:55,30.05,23.94,30.28,0.19,0
03/10/2019 16:50,30.04,24.69,31.35,0,0
03/10/2019 16:50,30.04,24.69,31.35,0,0
03/10/2019 16:45,29.96,24.5,31.28,0,0
03/10/2019 16:45,29.96,24.5,31.28,0,0
03/10/2019 16:40,29.89,24.38,31.19,0,0
03/10/2019 16:40,29.89,24.38,31.19,0,0
03/10/2019 16:35,29.79,24.44,31.18,0,0
03/10/2019 16:35,29.79,24.44,31.18,0,0
03/10/2019 16:30,29.72,24.31,30.99,0,0
03/10/2019 16:30,29.72,24.31,30.99,0,0
03/10/2019 16:25,29.66,24,30.58,0,0
03/10/2019 16:25,29.66,24,30.58,0,0
03/10/2019 16:20,29.71,24.06,30.81,0,0
03/10/2019 16:20,29.71,24.06,30.81,0,0
03/10/2019 16:15,29.68,24.06,31.13,0,0
03/10/2019 16:15,29.68,24.06,31.13,0,0
03/10/2019 16:10,29.66,24.13,31.08,0,0
03/10/2019 16:10,29.66,24.13,31.08,0,0
03/10/2019 16:05,29.64,24.19,31.17,0,0
03/10/2019 16:05,29.64,24.19,31.17,0,0
03/10/2019 16:00,29.61,24.31,31.77,0,0
03/10/2019 16:00,29.61,24.31,31.77,0,0
03/10/2019 15:55,29.53,24.44,32.02,0,0
03/10/2019 15:55,29.53,24.44,32.02,0,0
03/10/2019 15:50,29.42,24.38,32.28,0,0
03/10/2019 15:50,29.42,24.38,32.28,0,0
03/10/2019 15:45,29.27,24.25,32.32,0,0
03/10/2019 15:45,29.27,24.25,32.32,0,0
03/10/2019 15:40,29.18,23.69,32.16,0,0
03/10/2019 15:40,29.18,23.69,32.16,0,0
03/10/2019 15:35,29.18,23.69,32.13,0,0.28
03/10/2019 15:35,29.18,23.69,32.13,0,0.28
03/10/2019 15:30,29.19,23.69,32.1,0,0
03/10/2019 15:30,29.19,23.69,32.1,0,0
03/10/2019 15:25,29.2,23.69,32.06,0,0
03/10/2019 15:25,29.2,23.69,32.06,0,0
03/10/2019 15:20,29.19,23.69,32.17,0,0
03/10/2019 15:20,29.19,23.69,32.17,0,0
03/10/2019 15:15,29.19,23.69,32.08,0,0
03/10/2019 15:15,29.19,23.69,32.08,0,0
03/10/2019 15:10,29.17,23.75,32.12,0,0
03/10/2019 15:10,29.17,23.75,32.12,0,0
03/10/2019 15:05,29.14,23.69,32.17,0,0
03/10/2019 15:05,29.14,23.69,32.17,0,0
03/10/2019 15:00,29.11,23.56,32.4,0,0
03/10/2019 15:00,29.11,23.56,32.4,0,0
03/10/2019 14:55,29.05,23.5,32.52,0,0
03/10/2019 14:55,29.05,23.5,32.52,0,0
03/10/2019 14:50,29.01,23.25,32.18,0,0
03/10/2019 14:50,29.01,23.25,32.18,0,0
03/10/2019 14:45,29.01,23.25,31.73,0,0
03/10/2019 14:45,29.01,23.25,31.73,0,0
03/10/2019 14:40,29.02,23.75,31.62,0.02,0
03/10/2019 14:40,29.02,23.75,31.62,0.02,0
03/10/2019 14:35,29.02,24.19,31.57,0,0
03/10/2019 14:35,29.02,24.19,31.57,0,0
03/10/2019 14:30,29.05,24.31,31.56,0,0
03/10/2019 14:30,29.05,24.31,31.56,0,0
03/10/2019 14:25,29.07,24.44,31.62,0,0
03/10/2019 14:25,29.07,24.44,31.62,0,0
03/10/2019 14:20,29.03,24.5,31.71,0,0
03/10/2019 14:20,29.03,24.5,31.71,0,0
03/10/2019 14:15,29,24.38,31.76,0,0
03/10/2019 14:15,29,24.38,31.76,0,0
03/10/2019 14:10,28.93,24.44,32.17,0,0
03/10/2019 14:10,28.93,24.44,32.17,0,0
03/10/2019 14:05,28.85,24.56,32.55,0,0
03/10/2019 14:05,28.85,24.56,32.55,0,0
03/10/2019 14:00,28.72,24.63,32.88,0,0
03/10/2019 14:00,28.72,24.63,32.88,0,0
03/10/2019 13:55,28.53,24.88,32.89,0,0
03/10/2019 13:55,28.53,24.88,32.89,0,0
03/10/2019 13:50,28.28,25.06,33.26,0.02,0
03/10/2019 13:50,28.28,25.06,33.26,0.02,0
03/10/2019 13:45,28.11,26.13,32.72,0.01,0
03/10/2019 13:45,28.11,26.13,32.72,0.01,0
03/10/2019 13:40,28.03,22.69,33.05,0,0
03/10/2019 13:40,28.03,22.69,33.05,0,0
03/10/2019 13:35,27.94,22.69,33.75,0,0
03/10/2019 13:35,27.94,22.69,33.75,0,0
03/10/2019 13:30,27.75,22.5,34.38,0.56,0
03/10/2019 13:30,27.75,22.5,34.38,0.56,0
03/10/2019 13:26,27.59,22.38,34.37,2.01,0
03/10/2019 13:26,27.59,22.38,34.37,2.01,0
03/10/2019 13:25,27.51,22.31,34.35,0,0
03/10/2019 13:25,27.51,22.31,34.35,0,0
03/10/2019 13:20,27.23,22.13,34.62,0,0
03/10/2019 13:20,27.23,22.13,34.62,0,0
03/10/2019 13:18,27.12,22.06,34.43,0,0
03/10/2019 13:18,27.12,22.06,34.43,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
03/10/2019 13:15,26.91,21.94,34.23,0,0
